Gender,Gendet_text,Race,Race_text,Education,Reationshship Status,Relationship_text,Employment,Employment_text,Age,Religion,Household,Siblings,A1,E1,P1,N1,A2,H1,M1,R1,M2,E2,Lon,H2,P2,N2,A3,N3,E3,H3,R2,M3,R3,P3,hap,PANAS_1,PANAS_2,PANAS_3,PANAS_4,PANAS_5,PANAS_6,PANAS_7,PANAS_8,PANAS_9,PANAS_10,PANAS_11,PANAS_12,PANAS_13,SWL_1,SWL_2,SWL_3,SWL_4,SWL_5,big5_1,big5_2,big5_3,big5_4,big5_5,big5_6,big5_7,big5_8,big5_9,big5_10,big5_11,big5_12,big5_13,big5_14,big5_15,Q44
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,Single,,Retired,,59,Somewhat,1,4,6,7,2,6,7,3,2,1,3,3,8,2,5,3,7,5,2,3,0,1,1,3,4,3,4,3,4,2,3,4,3,3,2,2,4,3,2,2,5,3,2,2,4,5,2,5,2,4,5,4,4,2,4,2,2,5,"on the question about how many people live in my household ""besides yourself"". I live alone, so the answer is '0', but there is no option f'0'. The lowest available option is '1'. So if, besides myself' 1 person lives in my household, that would mean someone lives with me, bu as I stated, no one does. You need to either reword the question, add a zero to the choices. Also, on 'how many siblings do you have?' there is no option f'0'. The lowest choice is '1'. What if a person taking the survey has no siblings? He would not be able to answer the question accurately. Other than that, I didn't notice anything wrong. I'm available to fill any position you might have open fproofreader. ;^)"
Male,,"White  (e.g German, Irish, English, Italian, Polish, French),Hispanic, Latino, Spanish Origin  (e.g. Mexican Mexican American, Puerto Rican Cuba, Salvadoran, Dominican, Columbian)",,Bachelor's degree in college (4year),Single,,Selfemployed,,52,Somewhat,1,1,7,8,7,5,7,9,9,5,8,8,7,8,7,2,10,2,9,10,6,7,6,8,7,3,2,4,1,4,5,1,4,1,1,4,1,4,3,4,4,4,3,4,4,1,3,5,2,1,3,2,1,4,4,5,4,3,
Female,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Bachelor's degree in college (4year),"Other, please specify",Married ,Selfemployed,,40,Somewhat,3,3,6,7,5,5,7,8,7,8,7,6,3,9,7,5,8,4,6,8,7,6,7,8,6,4,2,4,3,4,4,3,4,2,3,4,3,3,3,3,5,4,2,4,5,4,4,5,4,4,3,3,2,4,4,4,4,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,Single,,Full time,,41,,4,1,0,1,2,8,3,2,1,2,1,2,7,0,2,8,2,7,1,0,0,2,2,1,2,2,4,2,4,4,3,3,3,3,3,3,3,3,2,1,1,1,1,5,4,3,5,5,2,2,4,5,2,2,1,2,2,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Doctoral degree,In a relationship,,Selfemployed,,62, Much,1,1,8,9,9,7,8,9,10,9,10,9,2,7,9,1,8,2,8,9,9,9,8,10,10,4,1,4,1,3,4,1,4,1,4,4,1,4,7,6,7,7,7,4,5,4,4,4,2,1,4,2,2,3,5,4,5,5,"is compassionate, has a soft hear. is Fascinated by art, music, literature.The joy of proofreading! Don't worry, it happens to all of us."
Male,,"White  (e.g German, Irish, English, Italian, Polish, French),Hispanic, Latino, Spanish Origin  (e.g. Mexican Mexican American, Puerto Rican Cuba, Salvadoran, Dominican, Columbian)",,"Professional degree (JD, MD)",In a relationship,,Part time,,52,,1,1,3,5,4,1,8,5,3,8,3,6,6,5,5,5,8,7,6,5,8,1,8,6,6,3,4,4,2,2,2,2,3,3,2,2,2,3,5,6,3,3,3,5,3,2,1,5,3,2,2,5,1,2,3,3,4,5,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,In a relationship,,Full time,,61,Somewhat,2,4,8,10,6,2,8,10,8,8,9,7,6,9,7,5,10,5,10,10,8,6,7,7,8,4,2,5,3,5,5,1,4,2,1,4,1,4,5,5,6,6,3,5,5,1,3,3,4,1,3,2,1,4,5,5,5,4,
Male,,"Hispanic, Latino, Spanish Origin  (e.g. Mexican Mexican American, Puerto Rican Cuba, Salvadoran, Dominican, Columbian)",,Bachelor's degree in college (4year),In a relationship,,Unemployed,,30,,1,1,7,7,7,5,5,9,7,7,7,8,1,8,6,5,7,5,6,10,10,7,8,5,7,3,3,4,3,5,4,1,4,2,2,4,2,3,3,2,1,3,2,3,4,2,3,1,3,2,3,2,1,4,3,4,5,3,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,High school graduate (high school diploma equivalent including GED),In a relationship,,Full time,,63, Much,3,1,5,4,3,6,5,5,4,2,5,4,3,3,5,3,8,5,5,5,1,5,1,5,3,3,3,3,2,2,3,2,3,2,1,2,2,2,1,1,2,2,1,5,5,1,5,3,3,3,2,3,5,2,2,4,1,3,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,50,,1,3,3,7,7,8,3,10,5,9,6,8,0,10,6,1,4,4,8,10,10,6,9,9,8,3,3,4,2,2,4,1,3,2,2,3,1,5,6,6,6,7,7,4,5,5,5,5,3,1,5,4,1,3,4,4,5,5,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,62,Somewhat,3,1,6,6,6,4,7,7,6,2,6,5,7,7,5,3,8,5,6,7,5,6,6,6,5,2,4,3,4,4,3,3,2,3,3,3,3,3,2,2,4,3,2,4,5,2,4,2,4,3,2,4,3,4,3,4,4,4,"Interesting survey, thank you. I hope my participation contributes to your research. Thanks again and safe."
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Doctoral degree,In a relationship,,Part time,,61,,1,3,7,5,7,1,8,6,6,6,7,7,3,5,7,2,9,3,8,6,5,7,7,7,7,4,2,4,2,4,4,1,4,2,1,4,2,4,4,5,5,4,1,2,5,3,3,4,4,1,3,2,2,3,5,5,5,4,No issues. Best wishes fyour research.
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,In a relationship,,Selfemployed,,64,,1,3,4,9,3,2,6,2,8,4,7,8,1,0,5,3,8,6,8,1,5,7,5,7,8,3,3,4,3,2,4,3,4,3,3,3,3,4,5,4,5,6,3,5,5,1,4,5,2,1,1,4,1,1,5,4,4,5,"I used to be much more positive, but declining health and the financial difficulties it brings has made things difficult.  I still very much appreciate life and take time every day to spend time with my wife and hike in nature."
Female,,"Hispanic, Latino, Spanish Origin  (e.g. Mexican Mexican American, Puerto Rican Cuba, Salvadoran, Dominican, Columbian)",,Some college but no degree,Single,,Unemployed,,40,,1,2,6,9,9,7,8,10,9,9,9,5,3,9,7,1,10,4,4,10,9,9,9,9,7,4,1,4,1,4,4,1,3,2,2,3,1,3,5,5,5,6,5,5,5,1,1,4,2,1,1,2,1,3,4,4,5,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),Single,,Selfemployed,,52,Somewhat,1,2,6,7,5,3,6,6,5,6,5,6,6,5,7,4,7,6,8,7,4,4,5,5,6,3,3,3,2,3,3,3,3,3,1,3,3,2,5,5,5,6,5,5,4,3,2,5,3,3,4,4,2,3,4,4,4,3,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,High school graduate (high school diploma equivalent including GED),Single,,Retired,,70,Somewhat,1,1,6,7,5,4,7,10,5,10,6,8,0,9,5,5,10,7,9,10,10,4,8,5,5,3,3,3,3,4,3,3,3,4,1,3,3,3,2,2,2,5,2,2,5,2,4,5,4,1,2,4,2,5,3,5,3,4, interesting survey. I hope it helps advance your research. Thank you fthe opportunity!
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Full time,,50, Much,4,1,6,5,7,5,7,7,8,7,7,7,3,7,8,4,9,4,5,5,7,5,7,5,6,4,3,4,3,4,4,3,4,3,2,4,3,3,4,5,5,5,4,4,4,2,2,4,4,4,2,3,3,4,2,3,3,3,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,I prefer not to answer,,Selfemployed,,61,Prefer not to answer,1,2,5,7,1,4,6,2,6,5,9,7,6,2,6,2,9,2,5,3,7,5,3,6,3,2,4,2,3,1,3,3,2,2,1,1,2,3,4,4,4,4,1,3,4,2,2,2,2,3,4,3,4,2,3,4,4,3,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),Single,,Full time,,58,,2,5,3,4,2,7,3,7,3,5,2,3,8,5,3,5,7,7,3,7,3,3,2,3,3,2,3,2,3,3,3,3,2,4,2,2,3,2,2,3,2,3,1,4,4,4,5,3,2,3,4,4,1,3,4,2,2,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),Single,,Selfemployed,,52,Somewhat,1,2,1,6,3,4,2,5,1,7,2,5,8,2,4,5,6,9,6,5,6,4,1,1,0,2,4,2,3,2,2,4,2,4,3,1,3,2,1,1,1,1,1,4,5,4,4,5,3,4,4,5,1,2,4,3,4,4,The survey graphics were small and I had to increase the font size fit.
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Retired,,64,,1,1,8,7,0,0,9,5,0,0,3,8,0,5,10,0,10,0,0,5,0,8,10,0,0,5,1,5,1,5,3,1,1,1,1,1,1,1,2,2,2,2,1,5,1,1,1,1,5,4,4,1,5,4,1,5,1,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Full time,,64,Somewhat,1,3,6,8,6,3,6,7,7,5,7,6,2,6,7,2,8,2,7,8,4,8,6,8,7,4,2,4,2,3,4,2,3,3,2,4,2,3,5,5,5,5,3,4,3,1,4,5,5,2,1,1,3,3,2,4,4,4,none
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Associate degree in college (2year),Single,,Selfemployed,,51,Somewhat,1,1,5,6,4,2,6,6,6,4,6,6,5,4,7,1,8,2,3,5,5,6,4,7,6,4,2,4,2,3,3,2,4,2,2,3,2,4,5,4,5,5,3,5,3,5,2,2,2,2,4,2,4,2,4,4,4,4,"There was a question asking, ""Besides you, how many family members live in the same house as you?"" There was no response fnone, 1 was the fewest. I live alone."
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Associate degree in college (2year),In a relationship,,Retired,,72, Much,2,4,3,4,2,3,4,0,3,6,4,4,4,0,4,5,3,3,10,0,3,4,3,2,5,3,4,3,1,2,3,3,2,2,2,1,3,2,1,1,1,1,1,5,3,5,4,4,1,4,4,3,5,2,3,3,2,2,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Part time,,51,,2,4,9,9,9,1,9,10,10,10,9,10,0,9,9,2,10,2,9,10,10,10,10,9,9,4,2,4,2,4,4,2,4,2,1,4,2,5,6,7,7,7,1,5,4,2,2,5,4,2,2,1,1,4,3,4,4,5,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,High school graduate (high school diploma equivalent including GED),In a relationship,,Retired,,64, Much,1,6,8,4,8,5,8,8,9,9,9,8,1,8,8,3,10,2,5,8,8,9,9,9,9,4,2,4,2,4,4,2,4,2,2,3,2,4,6,4,6,6,6,5,5,1,4,2,4,1,1,2,3,5,5,5,5,3,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Selfemployed,,71,Somewhat,1,6,4,7,7,2,5,7,5,5,5,7,5,7,7,2,9,3,6,8,7,4,8,8,8,4,2,4,2,3,4,2,4,2,1,4,2,4,3,5,6,5,2,3,2,2,2,3,2,4,3,2,2,3,4,4,4,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Full time,,51, Much,5,2,10,10,10,0,10,10,10,10,10,10,0,10,10,0,10,0,0,10,0,10,10,10,10,5,1,5,1,5,5,1,5,1,1,5,1,5,7,7,7,7,7,5,5,1,1,5,5,1,1,1,1,5,5,5,5,5,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Associate degree in college (2year),Single,,Retired,,74,,1,2,5,8,5,4,5,8,5,5,5,8,3,8,5,4,10,7,9,9,6,4,5,5,6,3,3,3,2,3,4,2,3,4,1,3,2,3,5,4,4,6,4,5,4,1,1,5,2,3,3,4,2,2,3,5,3,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Retired,,75,,1,1,8,9,6,4,8,6,8,8,8,7,0,5,8,3,7,3,6,5,6,8,9,9,8,4,3,5,1,3,3,2,3,2,1,3,2,4,6,6,6,6,6,4,4,3,3,4,1,3,4,3,2,2,3,4,3,3,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),Single,,Full time,,62, Much,2,5,6,7,6,5,7,5,8,9,8,6,1,5,7,4,8,3,5,5,8,8,6,5,6,3,3,3,3,3,3,3,3,3,2,3,3,3,4,4,5,6,4,3,5,4,3,5,4,2,4,3,2,3,4,5,4,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),Single,,Part time,,69,,1,3,1,4,1,1,1,2,1,1,1,2,8,0,5,1,9,5,1,2,0,1,0,0,1,4,3,3,4,3,3,3,2,3,1,1,1,1,2,2,2,2,2,2,5,1,1,5,4,1,1,2,2,1,4,5,5,5,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,60,Somewhat,3,1,8,8,8,1,8,9,8,10,8,8,1,8,9,1,10,0,8,10,10,8,10,10,9,5,2,4,1,4,4,1,4,1,1,4,1,5,6,6,6,7,5,1,4,2,1,1,2,2,1,1,1,3,5,5,4,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,Single,,Retired,,67,,1,2,3,8,3,1,6,5,6,9,6,7,0,0,7,2,10,1,3,5,4,6,3,6,7,3,2,4,1,3,4,1,4,1,1,3,3,4,1,2,2,7,1,4,4,4,2,4,5,1,4,1,1,2,4,4,5,5,"several questions needed 0 as an answer, e.g, # of siblings people other than yourself that you live with."
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Selfemployed,,67, Much,1,1,5,6,8,2,5,10,7,6,7,8,7,9,9,4,7,3,8,9,8,7,5,9,8,4,2,4,1,3,4,2,4,2,1,4,2,4,6,6,6,5,5,3,3,3,2,3,3,2,3,1,1,3,4,4,4,5,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,"Professional degree (JD, MD)",Single,,Selfemployed,,60,,1,2,0,4,4,4,0,5,1,0,4,5,9,5,3,3,6,6,5,5,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,4,2,2,3,4,5,4,2,1,3,4,2,5,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,"Professional degree (JD, MD)",Single,,Retired,,62,Somewhat,1,2,4,8,3,7,3,6,4,6,3,2,9,4,3,2,3,8,8,6,2,3,4,3,2,2,4,3,4,2,3,2,2,4,3,2,2,2,2,2,2,3,1,4,5,5,5,5,4,4,2,5,5,3,4,5,2,2,No zero option fnumber people living in your house other than you. 
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Retired,,62, Much,1,7,8,6,6,3,8,5,5,6,5,5,5,5,7,1,9,4,7,5,8,6,6,6,7,3,3,4,2,4,4,2,4,3,2,3,1,3,6,5,6,6,1,4,5,3,3,4,3,2,3,3,3,2,4,5,4,4,The answers I provided today are different than I would have answered a year ago. The  covid virus has impacted my emotional health in a negative way. I also am always concerned with the educational level achieved question. I went to college in my 40's while working full time. I paid every cent of that education through hard sweat and tears. It does not mean I was at all privelidged.
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),Single,,Full time,,58,,1,3,6,8,0,6,8,0,7,4,8,5,10,0,4,1,9,9,6,0,1,6,0,1,1,2,4,2,4,1,2,4,2,4,3,1,2,2,2,1,1,2,2,3,5,3,4,4,2,2,1,5,1,2,1,5,3,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,Single,,Retired,,67,,1,5,7,7,2,2,7,9,7,9,9,7,0,8,7,1,10,1,8,8,8,7,10,8,7,4,2,4,2,3,4,2,2,1,1,1,1,4,5,5,6,6,2,4,4,4,2,4,3,1,4,2,2,3,4,5,4,4,
Female,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Master's degree,In a relationship,,Part time,,59, Much,1,2,9,9,6,9,7,4,5,8,8,8,4,0,7,8,9,8,10,4,7,8,5,5,5,4,3,4,2,5,4,2,3,4,3,3,3,3,1,1,1,1,1,1,5,1,5,5,5,1,1,4,3,1,3,5,3,3,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,Single,,Full time,,67, Much,3,1,7,7,5,1,7,8,8,7,8,8,3,7,7,3,8,2,8,8,7,7,7,7,8,4,1,5,1,4,4,1,4,1,1,4,1,5,6,6,6,6,3,2,5,1,1,3,4,3,1,1,4,4,5,5,5,4,none
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,High school graduate (high school diploma equivalent including GED),Single,,Unemployed,,61,Somewhat,1,2,8,9,7,5,8,9,9,5,10,9,5,9,9,1,9,3,9,10,8,9,5,7,8,4,2,4,2,4,4,2,4,2,1,4,2,4,5,5,5,6,3,1,5,2,2,3,4,1,2,1,3,5,4,5,5,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Retired,,69,Somewhat,1,2,3,7,4,7,3,5,4,6,3,7,0,5,3,6,8,7,4,6,8,3,8,4,6,3,4,3,4,2,3,4,3,3,4,3,3,2,2,2,2,2,1,5,4,1,4,5,4,1,4,4,1,3,1,5,3,4,
Female,,"Some other race, ethnicity, origin, pleases specify",romanian,Less than high school degree,Single,,Part time,,30, Much,3,3,5,7,9,3,8,9,9,10,9,7,7,9,9,1,7,1,5,8,10,6,9,9,8,4,2,4,2,3,4,2,4,2,1,4,2,5,6,6,6,5,4,5,5,3,2,5,1,2,2,2,3,3,4,5,4,3,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French),Hispanic, Latino, Spanish Origin  (e.g. Mexican Mexican American, Puerto Rican Cuba, Salvadoran, Dominican, Columbian)",,Master's degree,In a relationship,,Part time,,70,,1,1,0,8,1,7,5,7,0,10,0,3,1,6,3,4,9,8,7,7,7,0,3,0,0,2,4,2,4,2,3,3,2,5,3,1,3,1,1,1,1,2,1,4,4,5,3,2,2,1,4,4,3,2,2,5,4,3,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Retired,,66, Much,1,1,8,7,6,3,7,7,6,7,7,7,3,7,7,2,9,3,8,6,7,8,7,8,6,4,2,4,2,4,4,2,4,2,2,3,2,4,5,6,6,6,5,5,4,2,2,2,3,2,4,2,4,3,4,4,4,4,"The question regarding siblings  I have 0 but that was not an option.  Also, check spelling  '...soft hear' I took it to mean soft heart.  "
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),Single,,Retired,,75,,1,3,6,8,7,7,5,6,9,8,9,7,0,4,6,3,7,5,9,6,8,8,9,7,7,4,3,4,3,4,4,3,4,3,3,4,3,4,1,1,2,6,1,1,5,4,5,4,2,2,3,3,1,3,4,4,3,4,"I see these types of surveys as a snapshot in time.  Depending on circumstances, it's possible to feel both ends of the scales provided and all that is between in varying degrees.  Like my old college prof was fond of saying, ""everything is relative"".  Thank you fincluding me."
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,High school graduate (high school diploma equivalent including GED),In a relationship,,Selfemployed,,60, Much,2,1,7,9,7,6,7,8,8,10,7,9,6,8,8,3,9,4,9,9,9,7,8,7,7,4,3,4,1,4,4,1,4,2,2,5,2,4,5,3,5,6,6,2,5,4,3,2,3,1,4,3,1,4,4,5,4,5,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Associate degree in college (2year),In a relationship,,Retired,,73, Much,1,1,8,8,9,2,8,7,9,9,8,9,2,5,8,1,10,3,6,9,9,8,9,9,9,4,2,4,2,4,4,1,4,1,1,5,1,4,6,6,6,7,5,2,5,1,2,4,4,1,1,2,3,4,4,5,5,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Selfemployed,,60, Much,1,1,9,9,10,3,9,9,10,10,10,10,5,9,9,1,10,1,10,10,10,9,8,9,10,4,2,4,2,4,4,1,4,3,2,5,2,4,6,7,7,7,7,2,5,2,2,5,4,1,1,2,2,5,5,5,4,5,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),"Other, please specify",married,Retired,,77, Much,1,1,7,8,7,2,7,7,8,10,8,7,0,6,8,3,9,2,7,7,10,8,9,8,9,4,2,4,2,3,4,2,4,2,2,4,3,4,6,6,6,6,6,4,4,2,1,3,2,2,4,2,3,2,4,4,4,3,"Although my health is not the best, I know the Lord will provide, so I don't worry about it.  My main goal in life is to care fmy husband of 55 years, who has cancer."
Male,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Associate degree in college (2year),Single,,Full time,,57,,1,4,6,10,6,1,6,9,6,1,9,6,0,9,9,1,7,1,10,9,6,6,1,5,6,3,3,2,1,3,3,2,3,1,1,1,1,1,1,1,1,7,1,5,3,4,1,4,1,1,4,1,5,4,1,4,5,1,
Male,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Associate degree in college (2year),In a relationship,,Retired,,52, Much,1,1,9,8,10,2,9,7,9,9,9,10,1,4,9,1,10,1,7,7,10,10,10,8,9,5,3,5,3,3,5,3,4,3,3,3,3,4,6,6,7,6,5,3,3,3,3,3,4,3,2,3,3,3,3,4,4,3,none
Male,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian),American Indian Alaska Native(e.g. Navajo Nation, Blackfeet Trive, Mayan, Aztec, Native Villave of Barrow Inupiat Traditional Government, Nome Eskimo Community),Some other race, ethnicity, origin, pleases specify",human,Some college but no degree,Single,,Full time,,61,,1,1,9,10,8,4,8,7,8,7,7,10,6,7,10,3,7,1,9,9,6,7,6,9,9,4,1,4,1,3,3,1,4,1,2,4,2,3,2,5,6,6,4,4,4,4,2,4,4,1,2,1,1,4,4,4,3,5,
Male,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Master's degree,I prefer not to answer,,Full time,,69, Much,1,3,9,9,9,1,9,9,9,9,9,9,5,9,9,5,9,1,1,9,9,9,9,9,9,4,1,4,1,4,4,1,4,1,1,4,1,4,6,6,6,6,6,4,4,1,1,4,4,1,1,1,1,4,4,4,4,4,There were no issues
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,60,Somewhat,3,2,7,8,8,6,7,8,7,7,7,9,4,8,8,2,8,3,7,8,8,7,7,7,8,4,2,4,2,4,4,2,4,3,3,4,2,3,5,5,5,5,4,4,4,2,4,5,4,2,2,3,3,4,4,5,3,4,
Female,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Associate degree in college (2year),In a relationship,,Part time,,64,Somewhat,1,3,7,9,9,1,8,8,7,9,8,8,0,7,9,1,10,1,9,8,10,8,8,8,8,4,2,4,1,4,4,1,4,1,1,4,1,5,6,5,6,6,3,2,4,2,2,4,3,1,2,1,1,4,4,5,5,5,
Female,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Some college but no degree,Single,,Unemployed,,64,,1,5,7,9,1,1,5,6,10,1,10,7,0,4,6,2,10,0,2,6,5,10,8,5,3,3,2,3,1,3,3,1,2,1,1,1,1,4,3,2,3,4,1,3,4,1,1,5,3,1,4,1,3,2,2,2,4,5,
Female,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Master's degree,Single,,Retired,,76, Much,1,3,7,8,6,3,8,7,8,10,8,8,3,2,9,2,8,2,3,8,9,9,2,8,7,4,1,4,3,4,4,1,4,1,1,3,2,4,3,2,5,5,2,5,4,1,2,4,2,1,2,1,2,3,4,4,4,4,
Male,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Associate degree in college (2year),Single,,Part time,,57,Somewhat,6,4,7,8,7,3,7,6,7,8,8,7,1,4,8,1,8,2,6,6,9,8,8,8,8,4,2,4,2,3,4,2,4,1,1,3,1,4,4,5,5,5,3,5,5,1,2,4,2,1,1,1,2,3,4,4,5,3,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French),Some other race, ethnicity, origin, pleases specify",Human,Some college but no degree,In a relationship,,Selfemployed,,56,,2,1,7,8,7,1,9,9,9,9,9,7,4,7,7,4,9,5,8,10,9,9,9,9,9,4,3,4,3,4,4,3,4,3,1,4,3,4,6,7,6,7,5,3,5,3,2,4,3,2,2,4,2,3,3,5,5,4,No issues concerns. Go gently  dwell in beauty.
Male,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Bachelor's degree in college (4year),Single,,Unemployed,,74, Much,1,3,6,6,1,0,4,4,8,8,8,8,0,5,7,1,7,0,3,5,7,8,2,5,2,4,2,4,1,2,3,1,2,1,1,3,1,2,1,1,1,1,4,5,2,4,1,3,3,3,3,1,1,2,5,5,5,5,None
